address.cs.59,Card Start Date:,1
address.cs.6,*Address1:,1
address.cs.60,"Please enter your card start date, if shown on your card, in MMYY format",1
address.cs.61,Card Issue Number:,1
address.cs.62,Please enter your card issue number,1
address.cs.63,"(if shown, Switch/Solo only)",1
address.cs.64,"(if shown, enter in MMYY format)",1
address.cs.65,Add New Address,1
address.cs.66,Save Edited Address,1
address.cs.67,Delete This Address,1
address.cs.68,Cancel,1
address.cs.69,Save,1
address.cs.7,Address2:,1
address.cs.70,Add New Billing Address,1
address.cs.71,Add New Shipping Address,1
address.cs.72,Save to your wallet?,1
address.cs.8,Suite:,1
address.cs.80,Addresses with P.O. Boxes are not shown in shipping Address Book.  Modify those addresses if necessary in Billing Address Editor.,1
address.cs.9,*City or APO/AFO:,1
address.validation.errormsg,Address Not Validated.  Please ensure addresses are correct:  ,1
adhoccharge.aspx.1,No Order Number or Customer ID Specified!,1
adhoccharge.aspx.10,*Name On Card:,1
adhoccharge.aspx.11,Your gateway requires credit card information to perform an ad-hoc charge or refund!,1
adhoccharge.aspx.12,Your gateway does NOT require credit card information to perform ad-hoc refunds!<br/>Card Number is required for ad-hoc charges!,1
adhoccharge.aspx.13,This customer has chosen to NOT store their credit card information!,1
adhoccharge.aspx.14,Credit card information was not stored with this order (as specified by your site settings)!,1
adhoccharge.aspx.15,CV2:,1
adhoccharge.aspx.16,*Type of Transaction:,1
adhoccharge.aspx.17,Charge ,1
adhoccharge.aspx.18,Refund (Credit),1
adhoccharge.aspx.19,*Amount:,1
adhoccharge.aspx.2,New Order Was Successfully Created: Order #,1
adhoccharge.aspx.20,*Description of Transaction:,1
adhoccharge.aspx.21,Create New Order,1
adhoccharge.aspx.22,{0} is required for all this transaction. You may have to contact the customer to obtain this information,1
adhoccharge.aspx.23,not used,1
adhoccharge.aspx.24,*Card Number:,1
adhoccharge.aspx.25,*Expiration Date:,1
adhoccharge.aspx.26,Please enter the amount of the transaction.,1
adhoccharge.aspx.27,Customer Phone:,1
adhoccharge.aspx.28,Card Number must be numeric,1
adhoccharge.aspx.29,Card Number must be 16 digits,1
adhoccharge.aspx.3,"Error Creating New Order, Reason:",1
adhoccharge.aspx.4,Please enter a description for this charge/refund,1
adhoccharge.aspx.5,"<b>AD/HOC CHARGE/REFUND, Related To Order: {0} </b><br/><br/>",1
adhoccharge.aspx.6,"This form will create a NEW order to either charge, or refund, the customer associated with this order, with the specified amount, and description",1
adhoccharge.aspx.7,Billing Address NOT found for customer! Cannot create ad-hoc order!,1
adhoccharge.aspx.8,Credit Card Number or Last 4 NOT found for customer! Cannot create ad-hoc order!,1
adhoccharge.aspx.9,Transaction ID:,1
admin.order.PromotionCode,Promotion Code,1
admin.orderframe.DownloadExpiredOn,Expired On,1
admin.orderframe.DownloadReleasedOn,Released On,1
admin.orderframe.DownloadReleaseItem,Release Download,1
admin.orderframe.QueryReleaseDownload,Are you sure you want to release this download?,1
AmazonSimplePay.AccessKey,AccessKey is required when using Amazon Simple Pay.,1
AmazonSimplePay.AllowedCurrency,Only USD currency is accepted,1
AmazonSimplePay.SecretKey,SecretKey is required when using Amazon Simple Pay.,1
AmazonSimplePay.Status.A,Customer abandoned the transaction.,1
AmazonSimplePay.Status.PF,Payment transaction failed and the money was not transferred.,1
AmazonSimplePay.Status.RS,Refund transaction is not successful.,1
AmazonSimplePay.Status.SE,Temporary system unavailable error and the payment was not transferred.,1
AmazonSimplePay.VoidedCaptureError,Only orders that have not been captured may be voided.,1
AppConfig.AddToPackButtonPrompt,Add to Pack,1
AppConfig.AffiliateProgramName,Affiliate Program,1
AppConfig.AffiliatePromptSingular,Affiliates,1
AppConfig.BestSellersIntro,These are the top sellers on our site!,1
AppConfig.BestSellersTitle,Top Sellers,1
AppConfig.CartButtonPrompt,Add to Cart,1
AppConfig.CartPrompt,Shopping Cart,1
AppConfig.CategoryPromptPlural,Categories,1
AppConfig.CategoryPromptSingular,Category,1
AppConfig.ColorOptionPrompt,Color,1
AppConfig.ContinueShoppingLink,default.aspx,1
AppConfig.CustomerEntersPricePrompt,Enter Donation Amount:,1
AppConfig.DefaultSpecTitle,Additional Information,1
AppConfig.DistributorPromptPlural,Distributors,1
AppConfig.DistributorPromptSingular,Distributor,1
AppConfig.GenrePromptPlural,Genres,1
AppConfig.GenrePromptSingular,Genre,1
AppConfig.GiftButtonPrompt,Add to Gift Registry,1
AppConfig.LibraryPromptPlural,Libraries,1
AppConfig.LibraryPromptSingular,Library,1
AppConfig.MailingMgr.RemoveEMailCompleteMessage,You have been removed.,1
AppConfig.ManufacturerPromptPlural,Manufacturers,1
AppConfig.ManufacturerPromptSingular,Manufacturer,1
AppConfig.SectionPromptPlural,Departments,1
AppConfig.SectionPromptSingular,Department,1
AppConfig.SizeOptionPrompt,Size,1
AppConfig.VectorPromptPlural,Vectors,1
AppConfig.VectorPromptSingular,Vector,1
AppConfig.WishButtonPrompt,Add to Wishlist,1
AspDotNetStorefrontGateways.AuthorizeNet.Cim.ErrorMessage,An error occurred processing your request,1
AspDotNetStorefrontGateways.AuthorizeNet.Cim.PaymentProfileAlreadyExists,This card has already been saved to your wallet. Please edit the existing card.,1
AspDotNetStorefrontGateways.AuthorizeNet.Cim.SubscriptionFailed,"We were unable to save your information for your next visit, but you can still finish checkout for this order!",
Avalara.AddressValidate.AtLeastOneAddress,Please add at least one address,1
Avalara.AddressValidate.Exception,<br />Avalara Address Validation failed: Exception {0},1
Avalara.AddressValidate.FixAddressBeforeCheckout,<br />Please enter a valid address before continuing checkout or contact us for assistance.,1
Avalara.AddressValidate.ValidationFailed,<br />Avalara Address Validation Error: {0},1
bestsellers.aspx.1,Units,1
bestsellers.aspx.2,Amount Sold,1
bestsellers.aspx.3,There are no products to show...,1
bestsellers.aspx.4,Rank,1
bestsellers.aspx.5,Name,1
bestsellers.aspx.6,SKU,1
BuySafe.AuthError1,Please fill out ALL data,1
BuySafe.AuthError2,Authentication failed.,1
BuySafe.AuthOK,Authentication passed.,1
BuySafe.CancelError,buySAFE cancelling failed.,1
BuySafe.CheckoutError,Payment not done because of error in buySAFE,1
BuySafe.DBSaveError,Saving BuySafe.Hash and BuySafe.StoreToken to configuration setting failed.,1
BuySafe.MinicartText,buySAFE : {0},1
BuySafe.RegError1,Authentication of returned data failed.,1
BuySafe.RegError2,Insufficient data returned,1
BuySafe.RegError3,Invalid data returned,1
BuySafe.RegOK,Authentication of returned data passed.,1
cardinal.cs.1,Cardinal Lookup Call Failed,1
cardinal.cs.10,Error Invoking eCheck Transaction - Please choose a different payment type,1
cardinal.cs.2,Error Invoking Cardinal Authentication - Session May Have Expired,1
cardinal.cs.3,Insufficient Input Data,1
cardinal.cs.4,Cardinal Authenticate Call Failed,1
cardinal.cs.5,Error Invoking Cardinal Authentication - Please Retry Credit Card Entry,1
cardinal.cs.6,Cardinal eCheck Lookup Call Failed,1
cardinal.cs.7,Error Invoking Cardinal eCheck Authentication - Session May Have Expired,1
cardinal.cs.8,Insufficient Input Data,1
cardinal.cs.9,Cardinal eCheck Authenticate Call Failed,1
cardinal_process.aspx.1,Session Expired. Please retry credit card entry,1
cardinal_process.aspx.2,Bank verification was incomplete or canceled. Please retry credit card entry,1
cardinal_process.aspx.3,We were unable to verify your credit card. Please retry your credit card or choose a different payment type.,1
cardinal_process.aspx.4,We were unable to verify your credit card. Please retry your credit card or choose a different payment type.,1
cardinal_process.aspx.5,Unknown Result. Message={0}. Please retry your credit card.,1
cardinal_process.aspx.6,"If this page does not refresh automatically, <a href=""{0}"" target=""_top"">Click Here</a> to finish your order",1
cardinalauth.aspx.1,Your session has expired. Please go to the shopping cart page to retry your checkout.,1
cardinalauth.aspx.2,Processing your Payer Authentication Transaction,1
cardinalauth.aspx.3,JavaScript is currently disabled or is not supported by your browser.,1
cardinalauth.aspx.4,Please click Submit to continue the processing of your transaction.,1
cardinalauth.aspx.5,Submit,1
cardinalecheck_process.aspx.1,Session Expired. Please retry payment,1
cardinalecheck_process.aspx.2,Bank verification was canceled. Please choose a different payment type,1
cardinalecheck_process.aspx.3,eCheck Error. Please choose a different payment type.,1
cardinalecheck_process.aspx.4,eCheck failed. Please choose a different payment type.,1
cardinalecheck_process.aspx.5,"If this page does not refresh automatically, <a href=""{0}"" target=""_top"">Click Here</a> to finish your order",1
cardinalecheckauth.aspx.1,Your session has expired. Please go to the shopping cart page to retry your checkout.,1
cardinalecheckauth.aspx.2,Processing your eCheck Transaction,1
cardinalecheckauth.aspx.3,JavaScript is currently disabled or is not supported by your browser.,1
cardinalecheckauth.aspx.4,Please click Submit to continue the processing of your transaction.,1
cardinalecheckauth.aspx.5,Submit,1
cardinalform.aspx.1,NOTE: USING CARDINAL TEST SERVER,1
checkout.over13required,You Must Be Over 13 To Purchase or have Parental Consent,1
Checkout.Progress.Account,1. Account,1
Checkout.Progress.Complete,5. Order Confirmation,1
Checkout.Progress.Payment,3. Payment,1
Checkout.Progress.Review,4. Review,1
Checkout.Progress.Shipping,2. Shipping,1
Checkout.Progress.Title,Secure Checkout,1
checkoutanon.aspx.1,Checkout,1
checkoutanon.aspx.10,If you don't want to register,1
checkoutanon.aspx.11,Skip registration and continue to checkout,1
checkoutanon.aspx.12,Returning Customers,1
checkoutanon.aspx.13,Sign in & Checkout,1
checkoutanon.aspx.14,Register & Checkout,1
checkoutanon.aspx.15,Skip Login & Checkout,1
checkoutanon.aspx.2,Back To Step 1: Shopping Cart,1
checkoutanon.aspx.3,"If you already have an account, please sign in using your E-Mail address and password below.",1
checkoutanon.aspx.4,Email Address:,1
checkoutanon.aspx.5,Password:,1
checkoutanon.aspx.6,Password is case sensitive,1
checkoutanon.aspx.7,Forget your password?,1
checkoutanon.aspx.8,click here,1
checkoutanon.aspx.9,New Customers,1
checkoutcard.aspx.1,Order - Credit Card Information:,1
checkoutcard.aspx.10,click here,1
checkoutcard.aspx.11,Do you want to reset all fields to their starting values?,1
checkoutcard.aspx.12,Submit Order,1
checkoutcard.aspx.13,"The shipping address or shipping method you specified is not valid. Please change your ""Ship To"" Address or choose a shipping method below.",1
checkoutcard.aspx.14,I agree to terms and conditions below,1
checkoutcard.aspx.2,PAYMENT GATEWAY: {0}    TRANSACTION MODE: {1}    GATEWAY MODE: {2}. ONLY ADMINISTRATORS SEE THIS NOTICE! USERS WILL NOT SEE THIS.,1
checkoutcard.aspx.3,NOTE: USING TEST TRANSACTIONS,1
checkoutcard.aspx.4,UNABLE TO PROCESS TRANSACTION: {0},1
checkoutcard.aspx.5,GATEWAY MSG: {0},1
checkoutcard.aspx.6,Please Enter Your Credit Card Information Below:,1
checkoutcard.aspx.7,Review your order below to make sure it's correct.<br>Then click 'Submit Order' only once to place your order.,1
checkoutcard.aspx.8,"NOTE: When you submit this order, it may appear as if the server is not responding. The server will actually be processing your payment in real time; This may take up to 30 seconds. Do not refresh the page until it completes.",1
checkoutcard.aspx.9,"To edit your order,",1
checkoutcard_process.aspx.1,"No Credit Card Number Found, Please Retry.",1
checkoutcard_process.aspx.2,Please select valid date,1
checkoutcard_process.aspx.3,Card number does not match accepted card types or is entered incorrectly,1
checkoutcard_process.aspx.4,Please chose card type,1
checkoutcard_process.aspx.5,Please enter card code,1
checkoutcard_process.aspx.6,Invalid expiration date,1
checkoutcard_process.aspx.7,Invalid security code,1
checkoutcheck.aspx.1,Order - Complete By Check:,1
checkoutcheck.aspx.10,click here.,1
checkoutcheck.aspx.2,PAYMENT GATEWAY: {0}    TRANSACTION MODE: {1}    GATEWAY MODE: {2},1
checkoutcheck.aspx.3,NOTE: USING TEST TRANSACTIONS,1
checkoutcheck.aspx.4,UNABLE TO PROCESS TRANSACTION: {0},1
checkoutcheck.aspx.5,GATEWAY MSG: {0},1
checkoutcheck.aspx.6,Review your order below to make sure it's correct. Then click 'Submit Order' only once to complete your order.,1
checkoutcheck.aspx.7,Submit Order,1
checkoutcheck.aspx.9,"To edit your order,",1
checkoutcod.aspx.1,Order - Complete By C.O.D.:,1
checkoutcod.aspx.10,click here,1
checkoutcod.aspx.2,PAYMENT GATEWAY: {0}    TRANSACTION MODE: {1}    GATEWAY MODE: {2},1
checkoutcod.aspx.3,NOTE: USING TEST TRANSACTIONS,1
checkoutcod.aspx.4,UNABLE TO PROCESS TRANSACTION: {0},1
checkoutcod.aspx.5,GATEWAY MSG: {0},1
checkoutcod.aspx.6,Review your order below to make sure it's correct. Then click 'Submit Order' only once to complete your order.,1
checkoutcod.aspx.7,Submit Order,1
checkoutcod.aspx.9,"To edit your order,",1
checkoutecheck.aspx.1,Order - eCheck Information:,1
checkoutecheck.aspx.10,"To edit your order,",1
checkoutecheck.aspx.11,click here,1
checkoutecheck.aspx.12,ECHECKS ARE ONLY SUPPORTED WITH AUTHORIZE.NET or ITRANSACT GATEWAY IN AUTH CAPTURE MODE,1
checkoutecheck.aspx.13,Submit Order,1
checkoutecheck.aspx.14,eCheck failed. Please choose another payment method.,1
checkoutecheck.aspx.2,PAYMENT GATEWAY: {0}    TRANSACTION MODE: {1}    GATEWAY MODE: {2},1
checkoutecheck.aspx.3,NOTE: USING TEST TRANSACTIONS,1
checkoutecheck.aspx.4,UNABLE TO PROCESS TRANSACTION: {0},1
checkoutecheck.aspx.5,"Please indicate your acceptance of the Terms and Conditions before proceeding. If you need assistance, please contact us.",1
checkoutecheck.aspx.6,Do you want to reset all fields to their starting values?,1
checkoutecheck.aspx.7,Please Enter Your E-Check Bank Account Information Below:,1
checkoutecheck.aspx.8,Review your order below to make sure it's correct.<br>Then click 'Submit Order' only once to place your order.,1
checkoutecheck.aspx.9,"NOTE: When you submit this order, it may appear as if the server is not responding. The server will actually be processing your payment in real time; This may take up to 30 seconds. Do not refresh the page until it completes.",1
checkoutmicropay.aspx.1,Order - MicroPay Purchase Confirmation,1
checkoutmicropay.aspx.10,click here,1
checkoutmicropay.aspx.2,PAYMENT GATEWAY: {0}    TRANSACTION MODE: {1}    GATEWAY MODE: {2},1
checkoutmicropay.aspx.3,NOTE: USING TEST TRANSACTIONS,1
checkoutmicropay.aspx.4,UNABLE TO PROCESS TRANSACTION: {0},1
checkoutmicropay.aspx.5,"Please indicate your acceptance of the Terms and Conditions before proceeding. If you need assistance, please contact us.",1
checkoutmicropay.aspx.6,Review your order below to make sure it's correct.<br>Then click 'Submit Order' only once to place your order.,1
checkoutmicropay.aspx.7,Submit Order,1
checkoutmicropay.aspx.8,"NOTE: When you submit this order, it may appear as if the server is not responding. The server will actually be processing your payment in real time; This may take up to 30 seconds. Do not refresh the page until it completes.",1
checkoutmicropay.aspx.9,"To edit your order,",1
checkoutmoneybookers.aspx.1,"Click ""Continue Checkout"" button below to make your payment on the Skrill (Moneybookers) website. After your payment is made, you will be returned back to this site.",1
checkoutnetgiro.aspx.1,"Click on the ""Continue Checkout"" button below to go to the Netgiro site and complete your purchase. After you finish making the payment, you will be ",1
checkoutnetgiro.aspx.2,Invalid Netgiro.MerchantCertificateLocation. Please double check the certificate file location.,1
checkoutnetgiro.aspx.3,Invalid Netgiro.NetgiroCertificateLocation. Please double check the certificate file location.,1
checkoutogone.aspx.1,Click the button below to continue to our secure checkout system.,1
checkoutpayment.aspx.1,Payment Information,1
checkoutpayment.aspx.10,I Want To Request A Quote,1
checkoutpayment.aspx.11,I Will Send Check via Regular Mail,1
checkoutpayment.aspx.12,I Will Pay C.O.D.,1
checkoutpayment.aspx.13,eCheck (Electronic Check Transfer),1
checkoutpayment.aspx.14,Use My MicroPay account.,1
checkoutpayment.aspx.15,"Please indicate your acceptance of the Terms and Conditions before proceeding. If you need assistance, please contact us.",1
checkoutpayment.aspx.16,Continue Checkout,1
checkoutpayment.aspx.17,Continue Checkout,1
checkoutpayment.aspx.18,Continue Checkout,1
checkoutpayment.aspx.19,Continue Checkout,1
checkoutpayment.aspx.2,Checkout is not allowed without a primary billing and shipping address. You may need to update your address book with updated billing and shipping address information.,1
checkoutpayment.aspx.20,Please select a valid payment method to continue checkout,1
checkoutpayment.aspx.21,A Purchase Order Number is Required,1
checkoutpayment.aspx.22,C.O.D. (Company Check),1
checkoutpayment.aspx.23,C.O.D. (Net 30),1
checkoutpayment.aspx.24,C.O.D. (Money Order),1
checkoutpayment.aspx.25,PayPal,1
checkoutpayment.aspx.26,Your MicroPay balance is insufficient for purchasing this order. <br />(<b>Your MicroPay Balance is {0}</b>),1
checkoutpayment.aspx.27,<b>Your MicroPay Account Balance is {0}</b>,1
checkoutpayment.aspx.28,"No payment information is required, as your order total is zero.",1
checkoutpayment.aspx.29,There are no items in this order (empty order).,1
checkoutpayment.aspx.3,Back To Step 1: Shopping Cart,1
checkoutpayment.aspx.30,You have recurring orders that require your credit card info to be kept on file even if the option to save credit card info is turned off on your account.,1
checkoutpayment.aspx.31,Amazon Simple Pay,1
checkoutpayment.aspx.32,Local Debit Cards,1
checkoutpayment.aspx.33,Please complete your checkout in the panel below.,1
checkoutpayment.aspx.34,There was an error processing your payment. Please try again.,1
checkoutpayment.aspx.35,There was an error processing your order. Please contact customer service.,1
checkoutpayment.aspx.36,Stored Payment Methods,1
checkoutpayment.aspx.37,PayPal,
checkoutpayment.aspx.38,There was an error processing your order. Please contact customer service.,1
checkoutpayment.aspx.39,An error occurred trying to setup your echeck payment. Please try another option.,1
checkoutpayment.aspx.4,Back To Step 2: Address Book,1
checkoutpayment.aspx.5,Back To Step 3: Shipping Options,1
checkoutpayment.aspx.6,Choose Your Payment Method,1
checkoutpayment.aspx.7,Credit Card,1
checkoutpayment.aspx.8,Purchase Order,1
checkoutpayment.aspx.9,PayPal,1
checkoutpaypal.aspx.1,Order - PayPal:,1
checkoutpaypal.aspx.2,"<font color=red>After you make your PayPal payment (by clicking the button below), you <b>must</b> click the <b>""Return To Merchant""</b> button that will appear on the PayPal site. That will allow our store to complete your order!</font>",1
checkoutpaypal.aspx.3,Click below to go to PayPal and complete your purchase:,1
checkoutpaypal.aspx.4,"Make payment with PayPal - it's fast, free and secure!",1
checkoutpaypal.aspx.5,Review your order below to make sure it's correct.,1
checkoutpaypal.aspx.6,"To edit your order,",1
checkoutpaypal.aspx.7,click here,1
checkoutpaypal.aspx.8,click here,1
checkoutpo.aspx.1,Order - Purchase Order:,1
checkoutpo.aspx.2,"Please indicate your acceptance of the Terms and Conditions before proceeding. If you need assistance, please contact us.",1
checkoutpo.aspx.3,Please enter your purchase order number below.,1
checkoutpo.aspx.4,*PO Number:,1
checkoutpo.aspx.5,Please enter your purchase order number.,1
checkoutpo.aspx.6,Submit Order,1
checkoutpo.aspx.7,Review your order below to make sure it's correct.<br>Then click 'Submit Order' only once to place your order.,1
checkoutquote.aspx.1,Order - Complete Request For Quote:,1
checkoutquote.aspx.10,click here,1
checkoutquote.aspx.2,PAYMENT GATEWAY: {0}    TRANSACTION MODE: {1}    GATEWAY MODE: {2},1
checkoutquote.aspx.3,NOTE: USING TEST TRANSACTIONS,1
checkoutquote.aspx.4,UNABLE TO PROCESS TRANSACTION: {0},1
checkoutquote.aspx.5,GATEWAY MSG: {0},1
checkoutquote.aspx.6,Requesting a quote order sends your current order (summarized below) to the store administrator for review and follow-up with a custom pricing quote.,1
checkoutquote.aspx.7,Submit Order,1
checkoutquote.aspx.9,"To edit your order,",1
checkoutreview.aspx.1,Please confirm your order,1
checkoutreview.aspx.10,Name On Card: ,1
checkoutreview.aspx.11,Card Type: ,1
checkoutreview.aspx.12,Card Number: ,1
checkoutreview.aspx.13,Card Expiration: ,1
checkoutreview.aspx.14,Purchase Order #: ,1
checkoutreview.aspx.15,Name On Account: ,1
checkoutreview.aspx.16,Account Type: ,1
checkoutreview.aspx.17,Bank Name: ,1
checkoutreview.aspx.18,Account Number: ,1
checkoutreview.aspx.19,ABA (Routing) Code: ,1
checkoutreview.aspx.2,Back To Step 1: Shopping Cart,1
checkoutreview.aspx.20,Requesting Quote,1
checkoutreview.aspx.21,Sending Check By Mail,1
checkoutreview.aspx.22,C.O.D.,1
checkoutreview.aspx.23,Using Micropay Account,1
checkoutreview.aspx.24,"To complete your order, we just need a few additional fields below. Please enter the information below, review your order, and then click the 'Place Order' button only once below to process your order...",1
checkoutreview.aspx.25,Multiple Ship Addresses,1
checkoutreview.aspx.3,Back To Step 2: Address Book,1
checkoutreview.aspx.4,Back To Step 3: Shipping Options,1
checkoutreview.aspx.5,Back To Step 4: Payment Options,1
checkoutreview.aspx.6,"You are now ready to complete your order. Please review your order below, and then click the 'Place Order' button only once below to process your order...",1
checkoutreview.aspx.7,Place Order,1
checkoutreview.aspx.8,Billing Address:,1
checkoutreview.aspx.9,Payment Method:,1
checkoutshipping.AddressControl.City,City:,1
checkoutshipping.AddressControl.Country,Country:,1
checkoutshipping.AddressControl.ErrorMessage,Postal Code is required!,1
checkoutshipping.AddressControl.GetEstimateCaption,Get Estimates,1
checkoutshipping.AddressControl.Header,Would you like an estimate of shipping costs?,1
checkoutshipping.AddressControl.PostalCode,Postal Code:,1
checkoutshipping.AddressControl.State,State:,1
