admin.menu.AppConfigParameters,Settings,1
admin.menu.BadWord,Manage BadWords,1
admin.menu.BuySafe,buySAFE,1
admin.menu.BuySafeAuthentication,Manual Authentication,1
admin.menu.BuySafeRegistration,Registration,1
admin.menu.Categories,Categories,1
admin.menu.ChangeEncryptKey,Change EncryptKey,1
admin.menu.CheckEMails,Validate Customer E-Mail Addresses,1
admin.menu.CMS,CMS,1
admin.menu.Configuration,Configuration,1
admin.menu.contacts,Customers/prospects,1
admin.menu.Content,Content,1
admin.menu.Countries,Manage Country Codes,1
admin.menu.Coupons,Promotions,1
admin.menu.CreditCards,Credit Card Types,1
admin.menu.Currencies,Manage Currencies,1
admin.menu.CustomerAdd,Create Contact,1
admin.menu.CustomerEdit,Manage Contacts and Administrators,1
admin.menu.CustomerLevels,Customer Levels,1
admin.menu.Customers,Contacts,1
admin.menu.customersMgr,Manage Contacts,1
admin.menu.Discounts,Discounts,1
admin.menu.DisplayOrder,Menu Display Order,1
admin.menu.Distributors,Distributors,1
admin.menu.entities,Product Groups,1
admin.menu.EventHandlerParameters,Configure Event Handler,1
admin.menu.ExpenseCategories,Expense Categories,1
admin.menu.Expenses,Expenses,1
admin.menu.ExpenseTrack,Track Expenses,1
admin.menu.FailedLogins,Failed Logins,1
admin.menu.FailedTransactions,Failed Transactions,1
admin.menu.Feeds,Feeds,1
admin.menu.FraudOrders,Fraudulent Transactions,1
admin.menu.FroogleFeed,Froogle Feed,1
admin.menu.FullTextSearch,Setup Full-Text Search,1
admin.menu.Genres,Genres,1
admin.menu.GiftCards,Manage Gift Cards,1
admin.menu.GlobalConfigParameters,GlobalConfig Parameters,1
admin.menu.googlefeed,Feeding Google,1
admin.menu.header,Dashboard,1
admin.menu.Help,Help,1
admin.menu.Home,Home,1
admin.menu.ImageGalleries,Galleries,1
admin.menu.Images,Images,1
admin.menu.ImageUpload,Upload Images,1
admin.menu.InventoryControl,Inventory Control,1
admin.menu.Layouts,Layouts,1
admin.menu.Libraries,Libraries,1
admin.menu.Licensing,License Management,1
admin.menu.LocaleSettings,Manage Locales,1
admin.menu.Localization,Localization,1
admin.menu.LogResetSQL,Reset SQL Log,1
admin.menu.Logs,Logs,1
admin.menu.Mailing,Mailing Manager,1
admin.menu.MailingTest,Setup E-Mail,1
admin.menu.Maintenance,Maintenance,1
admin.menu.ManageCatalog,Manage Catalog,1
admin.menu.ManageOrders,Manage Orders,1
admin.menu.ManageRevenue,Manage Revenue,1
admin.menu.ManageStore,Manage Store,1
admin.menu.Manufacturers,Manufacturers,1
admin.menu.marketing,Marketing,1
admin.menu.MenuLabel,Menu Options,1
admin.menu.MenuLabelConfiguration,System Manager,1
admin.menu.MenuLabelContentManager,Content Manager,1
admin.menu.MenuLabelStoreManager,Store Manager,1
admin.menu.MenuLabelViewAll,View All,1
admin.menu.MenuModeLabel,Mode,1
admin.menu.MonthlyMaintenance,Monthly Maintenance,1
admin.menu.New,New,1
admin.menu.News,Manage News,1
admin.menu.OnlineManual,Online Manual,1
admin.menu.OrderManage,View/Manage Orders,1
admin.menu.OrderOffline,Place Offline Order,1
admin.menu.OrderOptions,Cart Upsells,1
admin.menu.OrderRecurring,Recurring Orders,1
admin.menu.OrderRecurringImport,Recurring Shipments,1
admin.menu.OrderRecurringPending,Recurring Orders,1
admin.menu.Orders,Orders,1
admin.menu.Organization,Structure,1
admin.menu.Payment,Payment,1
admin.menu.PaymentMethods,Payment Methods,1
admin.menu.PayPalBillMeLater,Promote PayPal Credit,1
admin.menu.PhoneOrder,Create New Order,1
admin.menu.Polls,Manage Polls,1
admin.menu.PollsAndReviews,Polls and Reviews,1
admin.menu.PriceExport,Export Prices to Excel/XML,1
admin.menu.PriceGrabberFeed,PriceGrabber Feed,1
admin.menu.PriceImport,Import Prices from Excel/XML,1
admin.menu.PricesInventory,Prices & Inventory,1
admin.menu.PricingAndPromotions,Promotions,1
admin.menu.ProductEdit,Edit Products,1
admin.menu.ProductImportExport,Import/Export,1
admin.menu.ProductLoadFromExcel,Excel Product Import,1
admin.menu.ProductLoadFromXml,XML Product Import,1
admin.menu.ProductMgr,Manage Products,1
admin.menu.ProductPrices,Bulk Update Pricing,1
admin.menu.ProductQBExport,Quick Books Product Export,1
admin.menu.Products,Products,1
admin.menu.ProductSalePrices,View Sale Products,1
admin.menu.ProductTypes,Product Types,1
admin.menu.Promotions,Manage Promotions,1
admin.menu.QuantityDiscounts,Quantity Discounts,1
admin.menu.Rating,Manage Rating,1
admin.menu.Ratings,Manage Ratings,1
admin.menu.RatingsGroup,Ratings,1
admin.menu.RefundHistory,Refund History,1
admin.menu.ReportByCategory,Orders By Category,1
admin.menu.ReportCustom,Custom Report,1
admin.menu.ReportCustomer,Customer Reports,1
admin.menu.ReportEmail,Customer e-mails,1
admin.menu.ReportExpense,Expense Reports,1
admin.menu.ReportOrder,Order Reports,1
admin.menu.Reports,Reports,1
admin.menu.ReportStats,Summary Stats,1
admin.menu.RTShipping.LocalPickup,In-Store Pickup,1
admin.menu.RunSQL,Run SQL,1
admin.menu.SalesPrompts,Sales Prompts,1
admin.menu.Sections,Departments,1
admin.menu.setup,Setup,1
admin.menu.Shipping,Shipping,1
admin.menu.ShippingFedExMeter,Get FedEx Meter,1
admin.menu.ShippingImportExport,Manage Carrier Tracking,1
admin.menu.ShippingMethods,"Shipping Methods<br /><br />
No matter whether you are charging real-time rates, or on some type of fixed rate basis, you are likely to want your shoppers to hurry things along by paying more. The 'shipping methods' allow you to set different speeds or different ways for goods to be shippied/collected. Once you have established different ways  to deliver goods, then you can go on to work out how to charge for them.",1
admin.menu.ShippingRates,Shipping Calculation,1
admin.menu.ShippingZones,Shipping Zones,1
admin.menu.SkinPreviews,Skin Previews,1
admin.menu.Skins,Skins,1
admin.menu.SkinSelector,Manage Skins,1
admin.menu.States,Manage States/Provinces,1
admin.menu.StoreMaintenance,Store Maintenance,1
admin.menu.storemappings,Store Mappings,1
admin.menu.stores,Manage Stores,1
admin.menu.StoreWide,Store Wide Maintenance,1
admin.menu.StringResources,Manage Prompts,1
Admin.Menu.TaxClass,Tax Classes,1
admin.menu.Taxes,Taxes,1
admin.menu.TaxState,Taxes by State/Province,1
admin.menu.TaxZip,Tax by Zip Code,1
admin.menu.Topics,Manage Topics,1
admin.menu.Users,Edit Admin Users,1
admin.menu.Vectors,Vectors,1
admin.menu.ViewSecurityLog,Security Log,1
admin.menu.viewsystemlog,View System Log,1
admin.menu.wishlists,Wishlists,1
admin.menu.Wizard,Site Setup Wizard,1
admin.menu.XMLPackages,XmlPackages,1
admin.menu.XMLPackageValidator,XML Package Validator,1
admin.monthlymaintenance.90,90 Days old,1
admin.monthlymaintenance.CleanupLocalizationData,Clear old localization data,1
admin.monthlymaintenance.ClearAll,Clear All Regardless of Date,1
admin.monthlymaintenance.ClearAllShoppingCarts,Clear Shopping Carts Older Than,1
admin.monthlymaintenance.ClearAllWishlists,Clear Wishlists Older Than,1
admin.monthlymaintenance.ClearProfiles,Clear Profiles Older Than:,1
admin.monthlymaintenance.ClearRTShippingData,Clear RT Shipping Request/Response Older Than:,1
admin.monthlymaintenance.ClearSearchLog,Clear Search Logs Older Than:,1
admin.monthlymaintenance.ClearViews,Clear Product Views Older Than:,1
admin.monthlymaintenance.Done,We're Done!,1
admin.monthlymaintenance.EraseCCInfo,Erase Credit Cards/eCheck from Order records,1
admin.monthlymaintenance.EraseCCInfoFromAddress,Erase Credit Cards/eCheck from Address records,1
admin.monthlymaintenance.EraseSQLLog,Erase SQL Log,1
admin.monthlymaintenance.Finished,When maintenance is finished running all users will be logged out (including you) and you will be redirected to the signin page.,1
admin.monthlymaintenance.LeaveUnchanged,Leave Unchanged,1
admin.monthlymaintenance.MaintenanceRunning,Monthly Maintenance Running,1
admin.monthlymaintenance.MoreThan120,>120 Days old,1
admin.monthlymaintenance.MoreThan150,>150 Days old,1
admin.monthlymaintenance.MoreThan180,>180 Days old,1
admin.monthlymaintenance.MoreThan30,>30 Days old,1
admin.monthlymaintenance.MoreThan60,>60 Days old,1
admin.monthlymaintenance.Other,Other Required Maintenance,1
admin.monthlymaintenance.PageInfo,"This page helps you perform recommended monthly maintenance on your storefront database. You should run this late at night, probably on weekends, when site activity is minimal, as the store database could be locked for several minutes during these operations. It is recommended that you do this maintenance monthly.",1
admin.monthlymaintenance.Info,"Running this maintenance process will log out all users from the admin site, including the user running the maintenance",1
admin.monthlymaintenance.Processing,Processing,1
admin.monthlymaintenance.PurgeAll,Purge all records that are marked as Deleted,1
admin.monthlymaintenance.PurgeAnon,Purge Anon Customers,1
admin.monthlymaintenance.Reminder,"Along with using this page to perform monthly maintenance operations on your storefront, you, or your hosting provider (whoever manages your server) should also be performing weekly full backups, daily incremental backups, virus monitoring, applying the latest security and service patches, and generally watching over the health of your database server. Those functions are not provided by our technical support team, as they are in the operations area of managing your business. You can contact your hosting provider for more information also on their policies and procedures.",1
admin.monthlymaintenance.SaveSettings,Save Settings,1
admin.monthlymaintenance.tooltip.imgClearAllGiftRegistries,"If activated, all search logs will be cleared that are older than the # of days specified.",1
admin.monthlymaintenance.tooltip.imgClearAllShoppingCarts,"If activated, all shopping cart items will be cleared that are older than the # of days specified (wishlists and recurring orders not affected by this checkbox). If you wish to set the aging # days for all shopping carts, see Setting: AgeCartDays.",1
admin.monthlymaintenance.tooltip.imgClearAllWishLists,"If activated, all wishlist items will be cleared that are older than the # of days specified.",1
admin.monthlymaintenance.tooltip.imgClearProductViewsOlderThan,"If activated, product views older than the # of days selected will be cleared.",1
admin.monthlymaintenance.tooltip.imgClearRTShippingDataOlderThan,This will clear the RTShippingRequests and RTShippingResponses stored in the database.,1
admin.monthlymaintenance.tooltip.imgClearSearchLogOlderThan,"If activated, all search logs will be cleared that are older than the # of days specified.",1
admin.monthlymaintenance.tooltip.imgEraseAddressCreditCards,"This option allows you to remove the customer credit card information (which is encrypted) from the Address records which are older than the # of days specified. The credit card information is almost never needed after an order has been successfully processed and shipped and then nothing has been heard back from the customer for 30 days. This does not affect the customer's main account record, and their credit card information remains in that account record, intact, in an encrypted state if Setting: StoreCCInDB is set to Yes.",1
admin.monthlymaintenance.tooltip.imgEraseOrderCreditCards,"Since order records contain a complete snapshot of all customer data, this option allows you to remove the customer credit card information (which is encrypted) from the order records which are older than the # of days specified. The credit card information is almost never needed after an order has been successfully processed and shipped and then nothing has been heard back from the customer for 30 days. This does not affect the customer's main account record, and their credit card information remains in that account record, intact, in an encrypted state if Setting: StoreCCInDB is set to Yes.",1
admin.monthlymaintenance.tooltip.imgLocalizationData,"If checked, data for locales that no longer exist will be cleaned out of the LocalizedObjectName table.  Note that this only affects localization data used for the product and entity grids in the admin console.",1
admin.monthlymaintenance.tooltip.imgProfile,"If activated, profiles older than the # of days selected will be cleared.",1
admin.monthlymaintenance.tooltip.imgPurgeAnonUsers,"If checked, the store will delete all customer records that belong to Anonymous customers. Anonymous customers are those who have added something to their cart (or take an action on the store which requires them to have a record in the Customer database table) but they have never registered, checked out, etc. These are records that can be safely deleted. If a purged Anonymous customer returns to the store later, they will simply get a new customer record automatically created for them.",1
admin.monthlymaintenance.tooltip.imgPurgeDeletedRecords,"This will permanently delete records in the database that are marked as deleted. Includes: Products, Entities, Topics, ShippingZones, SalesPrompts, Promotions, Affiliates, Customers, and Addresses.",1
admin.monthlymaintenance.tooltip.imgSaveSettings,Select this option if you want to save your settings for next time.,1
admin.monthlymaintenance.tooltip.imgTuneIndexes,"Select this option to tune the table indexes. Periodically, they can require some reorganization for maximum performance. If you select this option, your database may be locked for several minutes while the indexes are tuned.",1
admin.monthlymaintenance.tooltip.imgUpdateStats,Select this option to update database statistics used for optimizing SQL query run times.  This can cause monthly maintenance to take significantly longer to run on sites with lots of data.,1
admin.monthlymaintenance.TuneIndexes,Tune Indexes,1
admin.monthlymaintenance.UpdateStatistics,Update Statistics,1
admin.movevariant.MovingVariant,"<b>Moving Variant: {0} (SKUSuffix={1}, ID={2})<br/><br/></b>\n",1
admin.movevariant.WithinProduct,"<b>Within Product: <a href=\""{0}?productid={1}\"">{2}</a> (SKU={3}, ID={4})<br /></b>\n",1
admin.multiimage.ColorImage,Color\Image#,1
admin.multiimage.NoColorSelected,(No Color Selected),1
admin.multiimage.PageInfo,"Manage images for this product by image # and color. You can have up to 10 images for a product, and an image for each color, so this forms a 2 dimensional grid if images: image number x color. Each slot can have a separate picture. You should also load the image pic on the product page...that image is used by default for most page displays. These images are only used on the product page, when the user actively selects a different image number icon and/or color selection.",1
admin.multiimage.ProductPrompt,Product:,1
admin.multiimage.ResetConfim,Do you want to reset all fields to their starting values?,1
admin.multiimage.SizePrompt,Size:,1
admin.newentities.editDisplayOrder,Edit Display Order,1
admin.news.createNews,Create News,1
admin.news.DeleteNewsItem,Delete News Item,1
admin.news.EnterHeadline,"Please enter the Headline! <script type=\""text/javascript\"">alert('Please enter the Headline!');</script>",1
admin.news.ExpirationRequired,Expiration Date is Required,1
admin.news.HeadlineRequired,Headline is Required,1
admin.news.NewsAdded,News Added.,1
admin.news.NewsDeleted,News Deleted.,1
admin.news.NewsDetails,News Details,1
admin.news.NewsList,News List,1
admin.news.NewsUpdated,News Updated.,1
admin.news.UnableToRetrieveData,Unable to retrieve data.,1
admin.news.UnexpectedError,Unexpected error occurred: {0},1
admin.news.UpdateNews,Update News,1
admin.nolinktext,<i>(no data specified)</i>,1
admin.order.Affiliate,Affiliate:,1
admin.order.ChangeEmailError,"E-mail was changed, but the new address did not match an existing account so the order's CustomerID was not updated.",1
admin.order.Company,Company:,1
admin.order.CouponCode,Coupon Code:,1
admin.order.CreditCartOrLastFourNumber,Credit Card # (or Last4):,1
admin.order.CustomerEmail,Customer E-Mail:,1
admin.order.CustomerID,Customer ID:,1
admin.order.CustomerName,Customer Name:,1
admin.order.EasyRangeLastMonth,Last Month,1
admin.order.EasyRangeLastWeek,Last Week,1
admin.order.EasyRangeLastYear,Last Year,1
admin.order.EasyRangeThisMonth,This Month,1
admin.order.EasyRangeThisWeek,This Week,1
admin.order.EasyRangeThisYear,This Year,1
admin.order.EasyRangeToday,Today,1
admin.order.EasyRangeYesterday,Yesterday,1
admin.order.ForStore,For Store:,1
admin.order.HideFilters,Hide Filters,1
admin.order.NameSearch,"E-mail, Name, or Company:",
admin.order.NewOrdersOnly,New Orders Only:,1
admin.order.NewOrdersOnlyNo,No,1
admin.order.NewOrdersOnlyYes,Yes,1
admin.order.OrderNumberTransactionSubscriptionID,Order ID:,1
admin.order.PaymentMethod,Payment Method:,1
admin.order.PriceRange,Order Total:,1
admin.order.PriceRangeHigh,High:,1
admin.order.PriceRangeLow,Low:,1
admin.order.Product,Product:,1
admin.order.ShipToState,Ship to State:,1
admin.order.ShowFilters,Show Filters,1
admin.order.SKU,SKU or Product/Variant Name:,1
admin.order.Submit,Submit,1
admin.order.SummaryReport,Summary Report,1
admin.order.TransactionState,Transaction State:,1
admin.order.TransactionStateAllStates,All States,1
admin.order.TransactionStateAuthorized,AUTHORIZED,1
admin.order.TransactionStateCaptured,CAPTURED,1
admin.order.TransactionStateForceVoided,FORCE VOIDED,1
admin.order.TransactionStateFraud,FRAUD,1
admin.order.TransactionStatePending,PENDING,1
admin.order.TransactionStateRefunded,REFUNDED,1
admin.order.TransactionStateVoided,VOIDED,1
admin.order.TransactionType,Transaction Type:,1
admin.order.TransactionTypeAllTypes,ALL TYPES,1
admin.order.TransactionTypeCharge,CHARGE,1
admin.order.TransactionTypeCredit,CREDIT,1
admin.order.TransactionTypeRecurringAuto,RECURRING_AUTO,1
admin.order.TransactionTypeUnknown,UNKNOWN,1
admin.orderdetails.AmazonFeeds,Amazon Feed Submission Ids:,1
admin.orderdetails.AmazonOrders,Amazon Order Ids:,1
admin.orderdetails.BillingAddress,Billing Address,1
admin.orderdetails.ChildOrders,Child Orders:,1
admin.orderdetails.ContainsRecurringItems,Contains Recurring Items: ,1
admin.orderdetails.CustomerInfo,Customer Details,1
admin.orderdetails.DebugInfo,Debug Details,1
admin.orderdetails.DeliveryInfo,Delivery Details,1
admin.orderdetails.DistributorInfo,Distributor Details,1
admin.orderdetails.DownloadFileLocation,Download File Location,1
admin.orderdetails.DownloadValidDates,Download Valid Dates,1
admin.orderdetails.More,More,1
admin.orderdetails.OrderInfo,Order Details,1
admin.orderdetails.OrderStatus,Order Status,1
admin.orderdetails.PaymentInfo,Payment Details,1
admin.orderdetails.PreviousOrders,({0} total orders),1
admin.orderdetails.ProductDetails,Product Details,1
admin.orderdetails.Qty,Qty,1
admin.orderdetails.RegenerateReceipt,Regenerate Receipt,1
admin.orderdetails.RegisteredOn,Registered On:,1
admin.orderdetails.ReturnActions,Order Processing Actions:,1
admin.orderdetails.RTShippingRequest,RTShipping Request,1
admin.orderdetails.RTShippingResponse,RTShipping Response,1
admin.orderdetails.ShippingAddress,Shipping Address,1
admin.orderdetails.UpdateSuccessful,Updated,1
admin.orderdetails.ValidDecimal,Please enter a valid decimal in ##.## format.,1
admin.orderframe.3DSecureLookupResult,3D Secure Lookup Result:,1
admin.orderframe.AdjustOrderTotal,Adjust Order Total,1
admin.orderframe.AdjustWeight,Adjust Weight,1
admin.orderframe.AffiliateID,Affiliate ID:,1
admin.orderframe.AllDownloadItems,All Download Items:,1
admin.orderframe.AllowThisIP,Allow This IP,1
admin.orderframe.AuthorizationCode,Authorization Code:,1
admin.orderframe.AuthorizationResult,Authorization Result:,1
admin.orderframe.AuthorizedOn,Authorized On:,1
admin.orderframe.AVSResult,AVS Result:,1
admin.orderframe.Billing,Billing,1
admin.orderframe.BillTo,Bill To:,1
admin.orderframe.BlockThisIP,Block This IP,1
admin.orderframe.buySAFETXCommand,buySAFE TX Command:,1
admin.orderframe.buySAFETXResult,buySAFE TX Result:,1
admin.orderframe.Capture,Capture,1
admin.orderframe.CapturedOn,Captured On:,1
admin.orderframe.CaptureTXCommand,Capture TX Command:,1
admin.orderframe.CaptureTXResult,Capture TX Result:,1
admin.orderframe.CardExpiration,Card Expiration:,1
admin.orderframe.CardinalAuthenticateResult,Cardinal Authenticate Result:,1
admin.orderframe.CardinalGatewayParms,Cardinal Gateway Parms:,1
admin.orderframe.CardinalLookupResult,Cardinal Lookup Result:,1
admin.orderframe.CardIssueNumber,Card Issue Number:,1
admin.orderframe.CardNumber,Card Number:,1
admin.orderframe.CardStartDate,Card Start Date:,1
admin.orderframe.CardType,Card Type:,1
admin.orderframe.Carrier,Carrier: ,1
admin.orderframe.CarrierReportedRate,Carrier Reported Rate: ,1
admin.orderframe.CarrierReportedWeight,Carrier Reported Weight: ,1
admin.orderframe.ChangeOrderEmail,Save Updated E-mail,1
admin.orderframe.ClearFraudFlag,Clear Fraud Flag,1
admin.orderframe.ClearIsNewFlag,Clear IsNew Flag,1
admin.orderframe.ClearReadyToShip,Clear Ready To Ship,1
admin.orderframe.CreateAdhocChargeRefund,Create Ad-Hoc Charge / Refund,1
admin.orderframe.CreatedOn,Created On:,1
admin.orderframe.CustomerEmail,Customer E-Mail:,1
admin.orderframe.CustomerIsAdmin,Customer Is Admin User,1
admin.orderframe.CustomerPhone,Customer Phone:,1
admin.orderframe.CustomerServiceNotes,CUSTOMER SERVICE NOTES (VISIBLE BY CUSTOMER:,1
admin.orderframe.DefaultShippedDateNote,(defaults to today's date),1
admin.orderframe.DistributorEmailSentOn,Distributor E-Mail Sent On:,1
admin.orderframe.DownloadEmailSentOn,Download E-Mail Sent On:,1
admin.orderframe.ECheckABA,ECheck ABA:,1
admin.orderframe.ECheckAccount,ECheck Account:,1
admin.orderframe.ECheckAccountName,ECheck Account Name:,1
admin.orderframe.ECheckAccountType,ECheck Account Type:,1
admin.orderframe.ECheckBankName,ECheck Bank Name:,1
admin.orderframe.EditableHere,EDITABLE HERE:,1
admin.orderframe.EditedSeeOrder,EDITED See Order #,1
admin.orderframe.FedExShipManager,FedExShipManager:,1
admin.orderframe.FedExShipManagerValue,FedExShipManager,1
admin.orderframe.FinalizationData,"FINALIZATION DATA (VISIBLE BY CUSTOMER: NO, EDITABLE HERE: NO)",1
admin.orderframe.ForceRefund,Force Refund,1
admin.orderframe.ForceVoid,Force Void,1
admin.orderframe.FraudedOn,Frauded On:,1
admin.orderframe.GatewayAutoBillSubscriptionID,Gateway AutoBill Subscription ID:,1
admin.orderframe.General,General,1
admin.orderframe.GetMaxMind,Get MaxMind,1
admin.orderframe.GiftWPurchase,Gift,1
admin.orderframe.HasDistributorDropShipItems,Has Distributor Drop-Ship Items:,1
admin.orderframe.HasDistributorItems,Has Distributor Items:,1
admin.orderframe.HasDownloadItems,Has Download Items:,1
admin.orderframe.HasGiftRegistryItems,Has Gift Registry Items: ,1
admin.orderframe.HasMultipleShippingAddresses,Has Multiple Shipping Addresses:,1
admin.orderframe.IPAddress,IP Address:,1
admin.orderframe.LastFour,Last 4:,1
admin.orderframe.LineItemDiscount,Line Item Discount,1
admin.orderframe.LocaleSetting,Locale Setting:,1
admin.orderframe.MarkAsFraud,Mark As Fraud,1
admin.orderframe.MarkAsPrinted,Mark As Printed,1
admin.orderframe.MarkAsReadyToShip,Mark As Ready To Ship,1
admin.orderframe.MarkAsShipped,Mark As Shipped,1
admin.orderframe.MaxMindDetails,MaxMind Details:,1
admin.orderframe.MaxMindFraudExplanation,Explanation,1
admin.orderframe.MaxMindFraudScore,MaxMind Fraud Score:,1
admin.orderframe.NoPermissionToView,No Permission To View,1
admin.orderframe.NotAvailable,Not Available,1
admin.orderframe.Notes,Notes,1
admin.orderframe.NotStored,Not Stored,1
admin.orderframe.OkToProceedMessage,"Are you sure you want to proceed? The order transaction state is not currently set to CAPTURED, and this will close the order, and remove the IsNew status from the order!",1
admin.orderframe.OpenNewReceiptWindowHere,View Receipt,1
admin.orderframe.OrderDate,Order Date:,1
admin.orderframe.OrderHistory,Order History:,1
admin.orderframe.OrderLevelDiscount,Order Level Discount,1
admin.orderframe.OrderNotes,"ORDER NOTES AS ENTERED BY CUSTOMER (VISIBLE BY CUSTOMER: YES, EDITABLE HERE: NO)",1
admin.orderframe.OrderNotFoundOrOrderHasBeenDeleted,ORDER NOT FOUND or ORDER HAS BEEN DELETED,1
admin.orderframe.OrderNumber,Order Number:,1
admin.orderframe.OrderTotal,Order Total:,1
admin.orderframe.OrderWeight,Order Weight:,1
admin.orderframe.ParentOrder,Parent Order:,1
admin.orderframe.PrintReceipt,Print Receipt,1
admin.orderframe.PrivateNotes,"PRIVATE NOTES (VISIBLE BY CUSTOMER: NO, MIGRATED FROM CUSTOMER RECORD ON ORDER CREATION, EDITABLE HERE: YES)",1
admin.orderframe.PromotionCode,Promotion Code,1
admin.orderframe.PromotionUsage,Promotion Usage:,1
admin.orderframe.QueryBlockIP,Are you sure you want to block this IP Address?,1
admin.orderframe.QueryChange,Are you sure you want to update this order?,1
admin.orderframe.QueryEdit,Are you sure you want to edit this order?,1
admin.orderframe.QueryForceRefund,"This will force order {0} to be marked as refunded. This WILL NOT perform any refund monetary transaction, it JUST updates the transaction state, so you should have prior refunded the customers money using other means before performing this action. This action cannot be undone. The customer will not be e-mailed any receipt.",1
admin.orderframe.QueryMark,Are you sure you want to proceed?  This action cannot be undone.,1
admin.orderframe.QueryRemoveFraud,Are you sure you want to remove the Fraud status from order: {0}?,1
admin.orderframe.QuerySendDistributorEmail,"Are you sure you want to send the distributor drop-ship e-mails for this order? This action will most likely cause the distributor to ship the items to the customer, so make sure you have cleared the order payment first!",1
admin.orderframe.QuerySendDownloadEmail,"Are you sure you want to send the download e-mail for this order? This action will send an e-mail with download instructions to the customer, so make sure you have cleared the order payment first!",1
admin.orderframe.QuerySendReceiptEmail,"Are you sure you want to send the receipt e-mail for this order? This action will send an e-mail with to the customer, so make sure you have cleared the order payment first!",1
admin.orderframe.QueryUnblockIP,Are you sure you want to unblock this IP Address?,1
admin.orderframe.Re,RE:,1
admin.orderframe.ReadyToShip,Ready To Ship:,1
admin.orderframe.Reauthorize,Reauthorize,1
admin.orderframe.ReceiptEmailSentOn,Receipt E-Mail Sent On:,1
admin.orderframe.RecurringBillingSubscriptionCreateCommand,Recurring Billing Subscription Create Command:,1
admin.orderframe.RecurringBillingSubscriptionCreateResult,Recurring Billing Subscription Create Result:,1
admin.orderframe.Referrer,Referrer:,1
admin.orderframe.RefundedOn,Refunded On:,1
admin.orderframe.RefundTXCommand,Refund TX Command:,1
admin.orderframe.RefundTXResult,Refund TX Result:,1
admin.orderframe.RelatedOrder,Related Order:,1
admin.orderframe.RequestForQuote,REQUEST FOR QUOTE,1
admin.orderframe.ReSendDistributorEmails,Re-Send Distributor E-Mail(s),1
admin.orderframe.ReSendDownloadEmail,Re-Send Download E-Mail,1
admin.orderframe.ReSendReceiptEmail,Re-Send Receipt E-Mail,1
admin.orderframe.ReSendToFedExShipManager,Re-Send To FedExShipManager,1
admin.orderframe.ReSendToShipRush,Re-Send To ShipRush,1
admin.orderframe.RTShipping,RTShipping:,1
admin.orderframe.RTShippingInfo,RT Shipping Info,1
admin.orderframe.SendDistributorEmails,Send Distributor E-Mail(s),1
admin.orderframe.SendDownloadEmail,Send Download E-Mail,1
admin.orderframe.SendReceiptEmail,Send Receipt E-Mail,1
admin.orderframe.SendToFedExShipManager,Send To FedExShipManager,1
admin.orderframe.SendToShipRush,Send To ShipRush,1
admin.orderframe.SendTrackingNumber,Send Tracking Number,1
admin.orderframe.SentToFedExShipManagerOn,Sent To  FedExShipManager on,1
admin.orderframe.SentToShipRush,Sent To ShipRush on {0},1
admin.orderframe.SentToShipRushOn,Sent To ShipRush on,1
admin.orderframe.ShippedOn,Shipped On:,1
admin.orderframe.ShippingDiscount,Shipping Discount,1
admin.orderframe.ShippingMethod,Shipping Method:,1
admin.orderframe.ShippingPricePaid,Shipping Price Paid:,1
admin.orderframe.ShippingStatus,Shipping Status:,1
admin.orderframe.ShipRush,ShipRush:,1
admin.orderframe.ShipRushValue,ShipRush,1
admin.orderframe.ShipTo,Ship To:,1
admin.orderframe.State,<b>State={0}</b>,1
admin.orderframe.StopFutureBillingAndRefund,Stop Future Billing and Refund,1
admin.orderframe.StoreVersion,Store Version:,1
admin.orderframe.SubscriptionAdded,Subscription Added (in Days):,1
admin.orderframe.TotalDiscount,Total Discount,1
admin.orderframe.TrackingNumber,Tracking Number: ,1
admin.orderframe.Transaction,Transaction:,1
admin.orderframe.TransactionCommand,Transaction Command,1
admin.orderframe.TransactionID,Transaction ID:,1
admin.orderframe.Type,<b>Type={0}</b>,1
admin.orderframe.UpdateTransaction,Update Transaction,1
admin.orderframe.ViewedCardNumber,Viewed Card Number:,1
admin.orderframe.ViewedCardNumberOnOrderNumber,on Order Number: ,1
admin.orderframe.Void,Void,1
admin.orderframe.VoidedOn,Voided On:,1
admin.orderframe.VoidTXCommand,Void TX Command:,1
admin.orderframe.VoidTXResult,Void TX Result:,1
admin.orderframe.WasPrinted,Was Printed:,1
admin.orderOption.DeleteOrderOption,Delete Cart Upsell,1
admin.orderoption.DeleteTooltip,Delete Cart Upsell,1
admin.orderOption.DisplayOrderUpdated,Display Order Updated,1
admin.orderOption.InvalidNumberFormat,Invalid Number Format,1
admin.orderOption.OptionDetails,Cart Upsell Details,1
admin.orderOption.OptionList,Cart Upsell List,1
admin.orderOption.OptionName,Name,1
admin.orderOption.OrderOptionDeleted,Cart Upsell Deleted,1
admin.orderOption.OrderOptionUpdated,Cart Upsell Updated,1
admin.orderOption.ShowLocaleSetting,Show Locale Setting,1
admin.orderOption.TaxClass,Tax Class,1
admin.orderoption.tooltip.cost,Cost in format:  0.00,1
admin.orderOption.tooltip.imgCost,In format 0.00.,1
admin.orderOption.UpdateDisplayOrder,Update Display Order,1
admin.orderOption.UpdateOrderOption,Update Cart Upsell,1
admin.orderoptions.ConfirmDelete,Are you sure you want to delete this cart upsell?,1
